time,open,high,low,close,Volume
1775601900,70746.03,71512.84,70727.85,71506.0,302.25847498
1775602800,71505.99,71715.3,71174.31,71482.67,356.90668597
1775603700,71482.67,72750.0,71305.07,72750.0,731.43392405
1775604600,72749.99,72753.97,71910.2,72006.0,418.08780439
1775605500,72006.0,72230.84,71878.44,71910.2,230.37698999
1775606400,71910.21,72113.93,71783.28,71954.56,239.75509403
1775607300,71954.56,72080.53,71845.14,71918.58,106.50278061
1775608200,71916.08,72010.4,71725.08,71824.19,121.0239252
1775609100,71824.19,71844.0,71536.12,71699.91,116.57203157
1775610000,71699.9,71753.06,71482.06,71676.41,88.54781581
1775610900,71676.4,71686.0,71439.56,71472.29,64.35116785
1775611800,71472.29,71572.0,71445.28,71466.98,61.97510021
1775612700,71469.4,71586.0,71445.94,71465.98,49.6030756
1775613600,71468.34,71719.81,71370.0,71713.11,65.66030021
1775614500,71713.11,71722.84,71405.86,71455.92,82.60683211
1775615400,71455.97,71485.94,71233.98,71305.66,136.48658975
1775616300,71305.65,71395.84,71287.05,71355.75,60.73258376
1775617200,71355.76,71442.41,71281.11,71294.02,68.89665854
1775618100,71294.02,71484.9,71272.26,71474.03,46.76710044
1775619000,71474.04,71476.0,71335.68,71362.75,34.0676106
1775619900,71362.75,71362.75,71281.02,71286.0,44.64120377
1775620800,71285.99,71541.43,71272.38,71513.08,83.95311358
1775621700,71514.47,71596.24,71472.67,71563.03,41.2390465
1775622600,71563.03,71683.55,71526.07,71609.6,48.85672524
1775623500,71611.98,71673.19,71542.33,71556.55,36.59700191
1775624400,71559.93,71677.46,71552.82,71668.45,38.81065769
1775625300,71668.46,71779.94,71629.65,71714.93,57.57616089
1775626200,71714.92,71766.87,71663.04,71698.22,35.6375374
1775627100,71698.23,71830.04,71639.67,71730.91,37.48729092
1775628000,71730.91,71849.07,71576.21,71800.6,39.30361863
1775628900,71800.61,71942.29,71726.5,71852.18,78.42983192
1775629800,71852.16,71864.65,71758.0,71814.01,32.54569223
1775630700,71814.02,71822.46,71710.0,71728.99,24.84130602
1775631600,71729.0,71796.0,71624.44,71750.0,32.50931199
1775632500,71750.0,71914.12,71701.99,71813.79,61.12283518
1775633400,71813.78,71813.78,71625.62,71648.59,63.0482947
1775634300,71648.59,71648.59,71580.93,71641.01,27.67130026
1775635200,71641.02,71823.55,71636.0,71709.36,78.23211586
1775636100,71709.88,71812.19,71679.69,71751.56,64.13039951
1775637000,71751.56,71832.7,71641.56,71735.01,117.68973655
1775637900,71735.02,71810.13,71696.99,71800.02,54.60734084
1775638800,71800.02,71962.24,71800.02,71825.4,66.64168694
1775639700,71822.77,71881.38,71681.12,71681.79,37.99163225
1775640600,71681.8,71746.75,71588.01,71591.89,38.73632495
1775641500,71594.48,71706.6,71582.4,71674.21,36.89882315
1775642400,71674.21,71790.88,71582.41,71607.77,42.77979024
1775643300,71607.76,71687.3,71587.51,71640.27,31.59182784
1775644200,71640.27,71647.2,71441.77,71544.61,70.57041818
1775645100,71544.61,71584.76,71466.53,71470.12,27.52697498
1775646000,71470.11,71662.51,71447.4,71637.16,33.75171914
1775646900,71637.15,71687.48,71536.5,71651.61,43.85182294
1775647800,71673.52,71673.52,71404.95,71523.01,35.56978736
1775648700,71523.01,71743.85,71487.9,71690.4,68.04653064
1775649600,71693.1,71864.67,71669.5,71846.02,97.17790106
1775650500,71846.01,71867.19,71578.53,71782.62,151.78144645
1775651400,71782.63,71970.19,71742.11,71948.71,174.99851001
1775652300,71948.7,72199.11,71900.01,72077.79,201.57692259
1775653200,72077.8,72785.56,72071.38,72630.23,474.62010197
1775654100,72625.92,72861.38,72413.0,72485.32,218.81410964
1775655000,72485.33,72605.62,71643.67,71666.42,324.78879397
1775655900,71663.06,71980.0,71500.01,71602.39,292.94042926
1775656800,71602.39,71750.67,71299.71,71504.07,242.8320995
1775657700,71504.15,71649.56,71342.0,71465.89,325.18491279
1775658600,71465.9,71524.01,70915.01,71080.01,268.36577449
1775659500,71080.02,71179.49,70684.65,70901.42,254.81502398
1775660400,70901.43,71101.5,70811.63,71100.53,140.32785424
1775661300,71100.53,71235.06,71044.03,71177.77,113.34323658
1775662200,71177.99,71338.44,71093.52,71200.63,224.18911167
1775663100,71200.63,71356.5,71185.46,71309.99,169.81445076
1775664000,71310.0,71435.81,71265.39,71342.48,142.95520574
1775664900,71342.48,71511.41,71268.76,71398.97,203.98113662
1775665800,71398.97,71503.0,71252.0,71464.73,259.19135785
1775666700,71464.72,71710.2,71430.53,71608.27,321.73611823
1775667600,71608.28,71813.12,71592.29,71794.01,257.48218173
1775668500,71794.01,71794.01,71490.17,71654.91,371.86252752
1775669400,71654.91,71972.26,71649.57,71871.99,324.7853766
1775670300,71871.98,71945.66,71831.55,71903.97,193.75461286
1775671200,71903.97,71903.98,71659.68,71720.37,143.04710358
1775672100,71720.37,71783.99,71305.84,71399.75,151.28384677
1775673000,71399.76,71632.1,71275.0,71319.79,269.32191293
1775673900,71319.31,71366.49,71082.02,71101.98,157.85512097
1775674800,71101.76,71279.86,71008.53,71276.98,88.2453154
1775675700,71276.99,71300.0,71127.33,71128.61,58.02912641
1775676600,71128.61,71354.0,71068.09,71314.26,97.32549696
1775677500,71314.25,71391.34,71256.71,71331.51,254.43848195
1775678400,71333.0,71468.0,71315.94,71450.21,104.63867502
1775679300,71450.2,71500.0,71380.87,71455.29,56.45874296
1775680200,71455.29,71455.29,71288.98,71315.5,45.63179295
1775681100,71315.5,71390.87,71282.24,71387.32,54.42829168
1775682000,71387.32,71600.43,71336.75,71531.14,87.24794101
1775682900,71530.15,71766.61,71530.15,71678.14,144.99927908
1775683800,71678.03,71729.4,71525.82,71554.43,133.22204645
1775684700,71554.43,71653.94,71518.66,71562.97,51.58244054
1775685600,71562.96,71584.44,71401.0,71458.02,66.42968897
1775686500,71458.02,71493.05,71148.69,71175.09,64.00174162
1775687400,71175.09,71373.23,71103.39,71243.96,46.2036022
1775688300,71243.96,71291.99,71068.09,71068.09,73.51889542
1775689200,71068.1,71186.36,70903.5,71171.98,93.57742249
1775690100,71171.98,71218.0,70918.28,71040.49,45.52864771
1775691000,71036.24,71149.52,70958.73,71087.76,43.43332203
1775691900,71085.98,71179.07,71076.82,71085.99,24.81443386
1775692800,71083.99,71146.92,70992.42,71013.13,46.16674389
1775693700,71013.13,71021.99,70888.01,70932.37,42.31241635
1775694600,70932.36,70947.0,70766.63,70814.53,68.2327105
1775695500,70814.91,70890.49,70653.75,70813.81,71.62925663
1775696400,70813.8,70891.31,70483.56,70671.0,71.9883346
1775697300,70671.0,70689.07,70468.74,70620.51,34.56383734
1775698200,70620.51,70856.17,70590.54,70768.65,41.41765759
1775699100,70768.65,70957.51,70704.85,70927.84,63.85681494
1775700000,70927.85,71025.99,70830.0,70841.92,47.11677199
1775700900,70844.13,71073.3,70815.0,71027.23,36.76218529
1775701800,71027.33,71099.99,70921.65,71049.79,53.57687772
1775702700,71048.22,71200.0,70999.16,71066.55,61.12138755
1775703600,71066.56,71126.99,70950.0,70992.93,61.12606369
1775704500,70992.92,71016.02,70870.76,70920.19,26.9456736
1775705400,70920.2,70994.98,70878.07,70914.32,35.49704903
1775706300,70915.39,71056.09,70851.26,70999.17,26.23874031
1775707200,70999.18,71023.87,70892.0,70918.95,18.70877175
1775708100,70918.96,70942.78,70807.07,70854.26,17.96963163
1775709000,70854.26,70940.99,70854.25,70877.85,15.19388468
1775709900,70877.85,70905.79,70744.0,70791.99,65.69422773
1775710800,70792.32,70877.0,70690.95,70874.47,25.54948181
1775711700,70874.47,71016.61,70852.0,70985.69,21.7357566
1775712600,70985.69,71098.51,70962.72,71053.09,20.44437307
1775713500,71053.09,71053.09,70918.28,70997.63,33.82416734
1775714400,70997.63,71096.0,70997.63,71023.45,33.67477479
1775715300,71023.46,71026.48,70845.0,70875.76,20.79301407
1775716200,70875.75,70986.0,70821.99,70944.13,27.94384495
1775717100,70944.13,71041.44,70916.23,71041.44,20.05450524
1775718000,71041.43,71128.5,71019.97,71100.35,44.77525469
1775718900,71100.35,71100.35,70985.97,71002.93,13.65442467
1775719800,71002.93,71090.33,70964.0,71017.89,39.60641135
1775720700,71016.78,71044.56,70960.97,70992.56,20.17596839
1775721600,70992.56,71024.99,70877.16,70958.75,21.88360243
1775722500,70958.74,71029.49,70904.05,70994.21,21.31697152
1775723400,70994.22,71363.49,70994.21,71337.01,72.12324834
1775724300,71337.02,71391.25,71216.18,71260.01,61.21411034
1775725200,71260.0,71346.13,71114.18,71333.99,56.29630001
1775726100,71333.99,71513.28,71237.08,71297.22,94.91553194
1775727000,71295.66,71358.6,71206.38,71288.37,28.42297111
1775727900,71288.38,71585.22,71279.07,71540.24,74.54359755
1775728800,71540.04,71548.49,71357.05,71388.99,46.18816541
1775729700,71388.98,71504.71,71385.0,71413.17,31.71169047
1775730600,71413.16,71450.91,71362.62,71421.21,31.9173496
1775731500,71421.22,71476.45,71284.5,71284.51,24.5522488
1775732400,71284.51,71368.2,71195.22,71202.0,40.35328499
1775733300,71206.38,71247.49,71055.81,71084.61,64.28381148
1775734200,71084.62,71218.5,71084.62,71175.68,35.97931753
1775735100,71175.69,71228.69,71140.0,71152.8,14.74459021
1775736000,71152.8,71254.5,71152.8,71200.88,39.07989716
1775736900,71200.87,71330.31,71045.0,71273.34,43.79266769
1775737800,71275.85,71316.71,71130.13,71210.0,63.16805022
1775738700,71210.0,71310.37,71095.0,71290.07,82.40450111
1775739600,71290.08,71362.49,71100.76,71111.2,60.07298646
1775740500,71111.2,71151.18,71058.49,71105.15,62.05158074
1775741400,71105.56,71176.98,70802.73,70893.9,186.09409078
1775742300,70893.62,70914.87,70623.2,70797.2,233.29451557
1775743200,70797.16,70849.26,70640.02,70785.1,187.49769281
1775744100,70785.1,70829.99,70511.78,70634.43,165.25735337
1775745000,70634.69,70918.0,70591.62,70893.9,120.54107484
1775745900,70893.9,71261.99,70892.99,71132.04,278.78263234
1775746800,71132.04,71371.33,70928.0,71348.67,165.38238828
1775747700,71349.01,71632.25,71337.2,71346.47,220.31923087
1775748600,71349.99,72239.38,71289.2,72082.45,514.82211315
1775749500,72082.44,72369.99,72051.56,72158.09,736.96646824
1775750400,72158.09,72416.25,72079.65,72189.09,348.74063492
1775751300,72187.03,72402.71,72053.62,72072.45,441.39580424
1775752200,72072.45,72091.64,71763.93,71990.44,402.5423427
1775753100,71990.44,72108.0,71744.44,72096.47,203.51363338
1775754000,72096.47,72534.28,72086.0,72497.91,350.75256011
1775754900,72497.91,72568.12,72243.29,72357.46,206.08130276
1775755800,72357.46,72540.76,72110.0,72435.59,261.94137877
1775756700,72435.59,72502.99,72272.99,72359.99,97.93840109
1775757600,72362.41,72394.0,71869.21,71910.44,100.57919826
1775758500,71910.9,72000.0,71774.35,71904.18,102.83259711
1775759400,71903.1,71959.39,71720.0,71852.94,127.35672289
1775760300,71852.94,71924.66,71748.48,71890.12,89.75555183
1775761200,71890.12,72145.51,71833.97,72037.44,148.73661297
1775762100,72037.44,72100.0,71750.0,71824.35,175.85160442
1775763000,71824.35,72168.81,71805.18,72122.83,162.21407936
1775763900,72122.84,72318.0,72013.03,72136.37,298.77466937
1775764800,72146.26,72209.64,71989.82,72202.53,127.41716978
1775765700,72203.02,72367.84,72178.14,72312.65,99.89963865
1775766600,72312.66,72475.14,72272.99,72440.01,130.06627407
1775767500,72440.02,72449.01,72302.16,72430.01,126.804688
1775768400,72430.0,72715.0,72213.37,72352.49,152.44604885
1775769300,72352.5,72374.98,72159.6,72188.14,102.85494061
1775770200,72188.13,72471.01,72154.0,72467.03,141.04621445
1775771100,72467.03,72484.92,72225.64,72277.86,83.76891519
1775772000,72280.49,72545.07,72264.87,72518.14,91.19242638
1775772900,72518.13,73147.81,72508.76,72642.54,312.06655682
1775773800,72642.54,72644.86,72300.0,72326.11,104.59161837
1775774700,72323.57,72468.95,71953.21,71953.22,148.47639175
1775775600,71953.22,72045.75,71760.0,71809.57,196.96504922
1775776500,71809.58,71925.04,71558.46,71798.75,135.25618045
1775777400,71798.74,71854.48,71625.99,71777.64,74.00526535
1775778300,71777.65,71840.69,71704.17,71798.01,53.59861336
1775779200,71798.01,71909.34,71709.32,71822.2,91.6897796
1775780100,71822.2,71846.67,71587.36,71833.97,67.51240891
1775781000,71833.97,71980.05,71797.18,71936.08,58.91845328
1775781900,71936.09,72034.48,71869.89,71977.66,60.83014409
1775782800,71976.01,72097.49,71823.13,72007.28,54.95601214
1775783700,72007.28,72054.84,71680.01,71886.09,98.45607765
1775784600,71888.15,72421.88,71869.2,72315.03,202.84136822
1775785500,72312.51,72373.26,72151.06,72172.56,59.37174801
1775786400,72170.6,72304.19,72122.04,72236.99,57.04222301
1775787300,72237.76,72271.83,72170.83,72179.4,66.95847113
1775788200,72179.41,72226.93,72125.0,72161.33,58.86428057
1775789100,72161.32,72161.32,71922.41,71968.13,66.61301278
1775790000,71968.61,72031.49,71844.86,71867.99,59.82561405
1775790900,71867.45,71947.33,71821.08,71821.08,20.1329165
1775791800,71821.08,71978.03,71818.27,71929.49,24.82941768
1775792700,71929.48,71965.48,71842.1,71882.19,21.29991853
1775793600,71882.19,71974.48,71876.32,71876.33,26.71077409
1775794500,71876.33,71960.21,71869.2,71878.0,34.4760522
1775795400,71878.01,71923.4,71818.28,71914.91,24.65618776
1775796300,71914.91,72230.69,71891.0,72125.99,88.10761723
1775797200,72125.99,72176.98,72016.89,72072.97,27.09337884
1775798100,72072.97,72284.72,72023.46,72235.58,39.57144574
1775799000,72235.59,72273.01,72161.88,72172.58,32.18225318
1775799900,72172.58,72230.45,72084.01,72138.54,24.37313541
1775800800,72138.53,72194.4,72067.03,72148.34,28.64200731
1775801700,72148.34,72148.34,71950.01,71973.5,13.53935979
1775802600,71973.49,72023.0,71882.75,71950.49,29.29133844
1775803500,71950.49,72004.32,71760.83,71809.58,42.28750618
1775804400,71806.87,71848.0,71714.74,71723.83,65.74398736
1775805300,71723.82,71790.0,71710.0,71738.0,28.5288034
1775806200,71738.01,71796.29,71654.0,71668.65,96.20771609
1775807100,71668.65,71709.16,71437.39,71493.99,85.37602792
1775808000,71495.04,71674.44,71431.55,71610.94,81.47794192
1775808900,71613.73,71703.73,71530.07,71651.02,26.80528034
1775809800,71651.04,71774.22,71620.49,71709.8,27.24195373
1775810700,71709.8,71721.36,71498.0,71611.98,35.58573989
1775811600,71611.98,71710.32,71599.01,71710.32,19.78254182
1775812500,71710.31,71867.42,71694.33,71773.94,43.87729746
1775813400,71773.94,71884.32,71751.74,71815.21,27.00648286
1775814300,71815.21,71844.29,71741.01,71787.6,36.67333783
1775815200,71784.84,71821.72,71726.89,71821.48,21.31250759
1775816100,71821.48,71833.1,71717.93,71746.45,16.20379952
1775817000,71746.45,71837.12,71735.17,71812.79,16.34642799
1775817900,71815.19,71947.95,71792.72,71917.27,37.82019827
1775818800,71917.28,72170.0,71910.13,72132.41,42.74467078
1775819700,72132.4,72230.99,72107.34,72229.38,44.59657724
1775820600,72223.69,72284.0,72154.68,72196.32,50.66422424
1775821500,72196.32,72274.37,72111.07,72147.83,30.09843283
1775822400,72149.16,72221.25,72098.67,72098.69,52.2973477
1775823300,72098.69,72331.38,72019.44,72196.35,73.30542502
1775824200,72200.0,72476.22,72057.87,72322.91,127.01219888
1775825100,72322.91,72419.64,72207.97,72273.05,39.21405245
1775826000,72273.02,72281.99,72199.9,72221.1,34.61800844
1775826900,72221.09,72316.21,72165.76,72314.74,54.21329884
1775827800,72314.76,72435.49,71899.6,72074.97,166.21170189
1775828700,72074.96,72400.0,72069.12,72347.0,154.13238419
1775829600,72345.9,72796.82,72287.15,72737.08,522.62270743
1775830500,72737.08,73114.21,72660.12,73002.62,415.14900633
1775831400,73002.61,73200.0,72789.09,72908.16,607.01730642
1775832300,72908.17,73000.0,72750.06,72953.12,217.83360533
1775833200,72953.11,73172.92,72892.0,73071.5,92.99251343
1775834100,73071.48,73339.39,72808.81,72825.44,204.96638265
1775835000,72825.45,72886.08,72639.78,72780.62,430.01296834
1775835900,72780.61,72807.87,72382.01,72482.98,184.32294664
1775836800,72482.99,72742.44,72410.0,72721.06,130.88913556
1775837700,72721.06,72840.7,72612.65,72797.98,189.74144316
1775838600,72798.0,72838.03,72629.9,72759.12,174.32421942
1775839500,72759.12,73082.2,72727.52,73021.3,208.42586509
1775840400,73021.31,73042.38,72839.99,72895.04,162.08920416
1775841300,72895.49,73057.2,72839.52,72995.84,139.41431624
1775842200,72994.74,72994.74,72828.13,72949.55,171.0169833
1775843100,72949.55,73184.16,72942.0,73152.07,150.40703104
1775844000,73152.07,73172.65,72907.59,73120.48,146.80075492
1775844900,73120.49,73195.0,72914.5,73016.2,138.60671442
1775845800,73016.19,73052.56,72955.53,72985.95,140.5443198
1775846700,72981.98,73154.28,72977.34,73150.0,158.29258221
1775847600,73150.0,73300.0,73112.4,73219.58,390.6877499
1775848500,73219.58,73233.84,73021.68,73037.97,166.60903709
1775849400,73037.97,73055.99,72944.09,72995.98,241.87831262
1775850300,72995.98,73314.59,72944.04,73286.01,272.46558686
1775851200,73286.01,73324.48,73181.4,73277.0,417.94507709
1775852100,73276.99,73317.79,73156.29,73291.53,105.39532975
1775853000,73291.53,73473.34,73089.33,73271.69,233.39605862
1775853900,73273.51,73477.87,73190.0,73400.01,121.87279082
1775854800,73400.0,73400.01,73056.48,73113.12,45.68877546
1775855700,73113.14,73215.0,73076.37,73131.72,39.18382005
1775856600,73131.72,73131.73,72971.28,73086.48,51.57675773
1775857500,73086.48,73254.51,73065.19,73222.7,30.70237256
1775858400,73225.01,73281.14,73132.0,73184.57,66.75154445
1775859300,73184.58,73233.54,73030.97,73044.64,65.36177739
1775860200,73043.4,73051.51,72802.0,72890.92,51.36495484
1775861100,72890.91,72936.0,72847.27,72907.5,38.82166089
1775862000,72907.51,72930.56,72807.65,72909.49,38.41314737
1775862900,72909.49,72977.09,72842.0,72926.97,40.26904224
1775863800,72926.98,72967.79,72866.77,72940.01,27.39676782
1775864700,72940.01,73000.0,72937.0,72997.88,19.12519378
1775865600,72997.88,72997.88,72846.65,72905.33,34.17009894
1775866500,72905.33,72951.97,72851.8,72936.47,22.83605071
1775867400,72936.47,72974.15,72872.1,72891.94,18.44411268
1775868300,72891.94,72891.94,72818.98,72867.99,15.83731828
1775869200,72868.0,72882.69,72795.0,72842.0,26.71078248
1775870100,72841.99,72879.15,72667.55,72872.29,52.72757351
1775871000,72872.29,72980.35,72861.24,72890.24,20.93035115
1775871900,72891.34,73040.3,72891.34,72998.0,17.94130643
1775872800,72998.0,73046.16,72941.28,73015.31,39.59754291
1775873700,73015.3,73090.0,73006.0,73032.02,21.19445799
1775874600,73032.01,73150.19,73025.49,73036.57,45.98290941
1775875500,73036.57,73036.57,72958.5,73008.01,26.44052943
1775876400,73008.01,73118.01,73008.0,73082.26,21.6318613
1775877300,73082.26,73118.19,73029.0,73034.46,23.66205141
1775878200,73034.46,73069.14,72957.15,73018.58,23.72349078
1775879100,73018.57,73024.79,72858.48,72909.53,24.76382435
1775880000,72909.53,72998.13,72850.2,72874.01,37.63615058
1775880900,72874.01,72881.39,72720.0,72765.0,99.66283058
1775881800,72764.99,72863.34,72764.99,72842.33,14.39192747
1775882700,72842.33,72875.44,72800.0,72849.03,10.89731851
1775883600,72849.04,72866.26,72734.01,72748.27,13.13451721
1775884500,72749.99,72852.42,72712.21,72852.42,21.87988876
1775885400,72852.42,72877.44,72836.01,72842.01,14.59879374
1775886300,72842.02,72842.02,72750.0,72763.44,10.97717352
1775887200,72763.44,72763.44,72650.0,72711.99,53.76329626
1775888100,72711.99,72767.23,72668.04,72723.25,16.16540468
1775889000,72723.25,72790.79,72716.41,72762.29,12.52086766
1775889900,72762.29,72811.29,72734.5,72803.28,13.69691898
1775890800,72803.28,72817.65,72776.0,72790.16,8.33637619
1775891700,72791.71,72875.73,72786.05,72833.21,17.15067561
1775892600,72833.2,72861.53,72775.68,72775.68,7.78059407
1775893500,72775.68,72791.85,72706.96,72791.84,16.37156218
1775894400,72791.85,72832.3,72749.13,72810.46,14.48324943
1775895300,72810.46,72844.02,72773.93,72775.85,10.8088736
1775896200,72775.85,72799.87,72715.3,72777.5,8.96210358
1775897100,72777.49,72792.27,72677.98,72701.16,16.42385849
1775898000,72701.17,72729.75,72668.04,72713.48,16.72869362
1775898900,72713.48,72941.28,72713.48,72903.51,20.79663618
1775899800,72903.51,72903.51,72797.54,72868.68,11.94658714
1775900700,72868.68,72954.0,72868.68,72953.25,16.35009979
1775901600,72953.25,72958.06,72829.77,72854.91,11.3068362
1775902500,72854.91,72922.31,72812.87,72903.12,8.52236843
1775903400,72903.12,72906.66,72806.04,72821.04,7.92228432
1775904300,72821.04,72884.7,72800.52,72882.26,6.34012918
1775905200,72882.26,72925.53,72856.94,72906.94,20.49768366
1775906100,72906.94,72918.44,72864.0,72866.44,21.76603129
1775907000,72866.44,72893.31,72861.08,72888.44,13.11475571
1775907900,72888.43,72953.01,72876.03,72947.62,61.38456351
1775908800,72947.93,72985.42,72912.45,72955.64,27.1655041
1775909700,72955.64,72983.26,72844.99,72892.0,15.68930566
1775910600,72891.99,73000.6,72876.02,72994.06,18.08285592
1775911500,72994.07,73023.19,72957.84,72972.81,25.37693944
1775912400,72972.81,72972.81,72564.35,72635.09,93.33230276
1775913300,72635.1,72807.99,72635.09,72654.19,44.85651047
1775914200,72654.18,72760.22,72612.84,72700.0,25.80425374
1775915100,72700.0,72740.67,72656.14,72690.13,56.93561497
1775916000,72690.13,72790.55,72648.99,72736.5,18.15290642
1775916900,72736.49,72809.64,72728.0,72750.01,18.47505822
1775917800,72750.01,72756.95,72626.76,72689.94,42.46091859
1775918700,72689.94,72769.22,72676.32,72742.56,9.507444
1775919600,72742.57,72773.08,72710.01,72737.03,14.96242238
1775920500,72737.04,72927.47,72709.94,72789.49,16.57910202
1775921400,72789.49,72847.46,72789.49,72807.25,12.57956915
1775922300,72807.25,72914.97,72781.2,72893.41,32.55474988
1775923200,72893.41,72915.0,72846.91,72906.09,15.58989996
1775924100,72906.1,72965.43,72884.0,72920.66,26.91759638
1775925000,72920.66,73247.97,72897.12,73141.49,51.38323859
1775925900,73141.49,73238.0,73071.0,73076.42,31.94878781
1775926800,73076.42,73108.56,73022.68,73043.06,16.68349487
1775927700,73040.64,73140.18,72976.7,73120.54,15.76491172
1775928600,73120.53,73207.72,73120.0,73188.02,18.03905981
1775929500,73188.01,73204.19,73090.6,73134.06,37.3612659
1775930400,73134.48,73148.28,73072.34,73148.28,17.6779716
1775931300,73148.28,73273.35,73148.27,73231.06,55.49723423
1775932200,73231.07,73749.0,73228.32,73506.0,169.86574325
1775933100,73507.07,73666.21,73454.88,73586.02,50.52964176
1775934000,73586.02,73810.24,73513.5,73606.91,79.0434272
1775934900,73606.91,73693.5,73504.32,73656.01,41.10075555
1775935800,73656.02,73822.95,73656.01,73730.01,47.28458672
1775936700,73730.01,73731.45,73642.32,73720.25,19.5748565
1775937600,73718.55,73727.26,73530.56,73537.44,45.24859286
1775938500,73531.92,73560.37,73432.57,73452.6,25.0162696
1775939400,73452.59,73459.44,73250.0,73396.77,54.93808403
1775940300,73396.76,73482.24,73320.96,73333.21,26.22511548
1775941200,73333.2,73475.0,73236.98,73454.0,37.52265314
1775942100,73454.01,73481.48,73358.39,73382.88,35.12743213
1775943000,73382.89,73515.33,73359.49,73477.88,36.32439882
1775943900,73477.87,73580.52,73445.5,73470.34,26.03808358
1775944800,73470.34,73576.0,73414.0,73540.19,27.56785965
1775945700,73540.2,73602.51,73436.0,73493.7,44.11396249
1775946600,73493.7,73504.31,73278.36,73363.76,38.35123647
1775947500,73363.76,73432.9,73300.08,73410.49,35.21394148
1775948400,73410.48,73410.48,72952.33,73082.42,63.73538748
1775949300,73082.42,73250.51,73071.15,73168.34,21.49582
1775950200,73168.33,73206.24,73106.0,73106.89,16.42030446
1775951100,73106.88,73151.04,73040.0,73086.0,22.90556203
1775952000,73085.99,73108.0,72913.68,73035.62,33.39542331
1775952900,73035.63,73143.71,72960.0,73111.14,23.76256488
1775953800,73111.13,73151.97,73021.32,73051.68,12.70224904
1775954700,73051.69,73123.0,73044.27,73112.65,14.84060619
1775955600,73112.67,73172.14,73018.97,73110.48,21.11633336
1775956500,73110.47,73120.02,73021.99,73051.68,13.66410651
1775957400,73051.69,73051.69,71603.17,71765.5,304.88730837
1775958300,71765.51,71765.51,71294.05,71676.55,170.62745648
1775959200,71676.54,71886.71,71382.01,71806.92,111.27640477
1775960100,71806.93,72002.88,71711.0,71809.69,66.85543198
1775961000,71809.69,71967.1,71809.68,71922.38,55.32522649
1775961900,71922.38,71939.4,71786.32,71791.75,79.3863086
1775962800,71791.75,71892.0,71662.11,71773.79,32.50528443
1775963700,71771.05,71806.5,71646.01,71756.02,30.85818424
1775964600,71756.02,71794.63,71625.54,71706.38,32.24741125
1775965500,71706.38,71730.06,71621.55,71621.55,25.4057088
1775966400,71621.55,71718.27,71548.98,71616.48,25.31162402
1775967300,71616.48,71668.92,71517.12,71549.73,26.59772527
1775968200,71549.72,71622.0,71522.64,71591.64,12.80326836
1775969100,71592.65,71612.0,71474.74,71503.61,42.60809796
1775970000,71503.61,71610.0,71442.91,71533.43,22.47865912
1775970900,71533.43,71701.81,71511.69,71697.93,18.4216169
1775971800,71697.94,71743.02,71647.0,71686.02,22.02402552
1775972700,71686.02,71816.3,71683.55,71730.02,13.80807043
1775973600,71730.01,71781.02,71713.38,71771.52,14.75977638
1775974500,71771.52,71779.99,71691.0,71741.6,15.23735885
1775975400,71741.6,71741.6,71680.55,71692.51,8.76206469
1775976300,71692.51,71722.17,71680.55,71689.0,14.54119942
1775977200,71689.0,71724.46,71619.94,71662.49,19.17855487
1775978100,71662.48,71687.75,71641.32,71663.4,8.34583576
1775979000,71663.4,71780.19,71658.3,71773.93,10.30299101
1775979900,71773.94,71785.63,71707.57,71707.58,14.81203856
1775980800,71707.58,71743.42,71671.43,71684.93,15.03680123
1775981700,71684.92,71746.17,71661.8,71733.11,6.84112453
1775982600,71733.11,71818.16,71718.6,71770.47,13.95311093
1775983500,71770.47,71770.47,71630.28,71664.18,8.14263993
1775984400,71664.19,71664.22,71582.84,71628.15,12.8816736
1775985300,71628.16,71660.64,71622.28,71627.53,7.7403528
1775986200,71627.52,71666.16,71592.79,71610.5,8.6570496
1775987100,71610.5,71613.43,71541.33,71571.84,10.19771202
1775988000,71571.84,71716.76,71547.63,71654.13,17.09617445
1775988900,71654.14,71688.24,71635.02,71635.18,3.76399189
1775989800,71635.17,71646.28,71545.88,71555.28,8.81167584
1775990700,71555.28,71558.28,71389.0,71486.54,35.90324722
1775991600,71486.53,71574.83,71450.89,71544.73,22.04729801
1775992500,71544.73,71571.09,71500.2,71547.48,15.1349204
1775993400,71547.48,71556.0,71444.0,71475.72,8.67268273
1775994300,71475.73,71511.73,71462.0,71495.41,10.00308696
1775995200,71495.04,71495.04,71363.78,71428.27,21.14159625
1775996100,71428.27,71475.02,71411.45,71436.49,6.51678127
1775997000,71436.49,71537.65,71365.32,71515.0,21.71842408
1775997900,71515.0,71515.0,71110.0,71116.92,102.22956599
1775998800,71116.92,71170.98,70942.78,71010.42,187.96790352
1775999700,71010.41,71147.28,71010.41,71078.4,45.87893224
1776000600,71078.4,71124.05,70960.0,71007.9,39.13894324
1776001500,71007.9,71046.0,70889.41,70921.91,57.18566594
1776002400,70922.3,71048.99,70891.68,71012.01,59.31081895
1776003300,71012.02,71124.05,71009.28,71107.28,38.75435824
1776004200,71107.29,71124.05,70801.0,70884.0,60.19132904
1776005100,70883.72,70914.88,70725.01,70774.68,68.68905976
1776006000,70774.68,70865.76,70766.02,70858.75,35.21450227
1776006900,70858.75,70874.03,70733.83,70743.98,26.87951489
